source,date,start_time,match_id,event,event_id,event_grade,event_grade_label,event_status,stage,stage_detail,round,best_of,match_status,team1,team1_id,team1_rank,team2,team2_id,team2_rank,team1_match_score,team2_match_score,winner,team1_odds,team2_odds,map_count,source_match_url,fetched_at
5e,2026-05-29,2026-05-29 22:25:00+0800,csgo_mc_2394317,Stake 排位赛 第2季,csgo_tt_9054,3,A级赛事,past,淘汰赛,淘汰赛 败者组 1/4决赛,1/4决赛,3,completed,Alliance,hltv_team_12474,,Sharks,csgo_tm_8113,,0,2,Sharks,1.59,2.31,2,https://event.5eplay.com/csgo/match/csgo_mc_2394317,2026-06-01T09:27:40.610670+00:00
5e,2026-05-30,2026-05-30 02:30:00+0800,csgo_mc_2394320,Stake 排位赛 第2季,csgo_tt_9054,3,A级赛事,past,淘汰赛,淘汰赛 败者组 半决赛,半决赛,3,completed,FaZe,csgo_tm_6667,,Sharks,csgo_tm_8113,,2,0,FaZe,1.28,3.63,2,https://event.5eplay.com/csgo/match/csgo_mc_2394320,2026-06-01T09:27:40.610670+00:00
5e,2026-05-27,2026-05-27 20:50:00+0800,csgo_mc_2394196,Stake 排位赛 第2季,csgo_tt_9054,3,A级赛事,past,淘汰赛,淘汰赛 胜者组 首轮,首轮,3,completed,Heroic,csgo_tm_7175,,NIP,csgo_tm_4411,,0,2,NIP,1.62,2.26,2,https://event.5eplay.com/csgo/match/csgo_mc_2394196,2026-06-01T09:27:40.610670+00:00
5e,2026-05-27,2026-05-27 21:00:00+0800,csgo_mc_2394930,ESL 挑战者联赛 S51 亚洲 决赛,csgo_tt_9186,4,B级赛事,past,淘汰赛,淘汰赛 半决赛,半决赛,3,completed,SemperFi,hltv_team_12901,,THUNDER dOWNUNDER,hltv_team_13486,,2,0,SemperFi,2.75,1.43,2,https://event.5eplay.com/csgo/match/csgo_mc_2394930,2026-06-01T09:27:40.610670+00:00
5e,2026-05-28,2026-05-28 00:45:00+0800,csgo_mc_2394198,Stake 排位赛 第2季,csgo_tt_9054,3,A级赛事,past,淘汰赛,淘汰赛 胜者组 首轮,首轮,3,completed,9z,csgo_tm_9996,,Sharks,csgo_tm_8113,,1,2,Sharks,1.34,3.22,3,https://event.5eplay.com/csgo/match/csgo_mc_2394198,2026-06-01T09:27:40.610670+00:00
5e,2026-05-28,2026-05-28 21:00:00+0800,csgo_mc_2394931,ESL 挑战者联赛 S51 亚洲 决赛,csgo_tt_9186,4,B级赛事,past,淘汰赛,淘汰赛 决赛,决赛,5,completed,TYLOO,csgo_tm_4863,,SemperFi,hltv_team_12901,,3,0,TYLOO,1.09,7.66,3,https://event.5eplay.com/csgo/match/csgo_mc_2394931,2026-06-01T09:27:40.610670+00:00
5e,2026-05-28,2026-05-28 21:45:00+0800,csgo_mc_2394314,Stake 排位赛 第2季,csgo_tt_9054,3,A级赛事,past,淘汰赛,淘汰赛 败者组 首轮,首轮,3,completed,Heroic,csgo_tm_7175,,9z,csgo_tm_9996,,1,2,9z,2.14,1.68,3,https://event.5eplay.com/csgo/match/csgo_mc_2394314,2026-06-01T09:27:40.610670+00:00
5e,2026-05-29,2026-05-29 04:45:00+0800,csgo_mc_2394316,Stake 排位赛 第2季,csgo_tt_9054,3,A级赛事,past,淘汰赛,淘汰赛 胜者组 半决赛,半决赛,3,completed,NIP,csgo_tm_4411,,Sharks,csgo_tm_8113,,2,0,NIP,1.52,2.47,2,https://event.5eplay.com/csgo/match/csgo_mc_2394316,2026-06-01T09:27:40.610670+00:00
5e,2026-05-29,2026-05-29 09:00:00+0800,csgo_mc_2394938,ESL 挑战者联赛 S51 北美 决赛,csgo_tt_9185,4,B级赛事,past,淘汰赛,淘汰赛 决赛,决赛,5,completed,M80,hltv_team_12376,,Voca,hltv_team_13499,,3,1,M80,1.22,4.22,4,https://event.5eplay.com/csgo/match/csgo_mc_2394938,2026-06-01T09:27:40.610670+00:00
5e,2026-05-26,2026-05-26 21:00:00+0800,csgo_mc_2394929,ESL 挑战者联赛 S51 亚洲 决赛,csgo_tt_9186,4,B级赛事,past,淘汰赛,淘汰赛 半决赛,半决赛,3,completed,TYLOO,csgo_tm_4863,,Kaleido,hltv_team_13331,,2,0,TYLOO,1.14,5.76,2,https://event.5eplay.com/csgo/match/csgo_mc_2394929,2026-06-01T09:27:40.610670+00:00
5e,2026-05-27,2026-05-27 09:00:00+0800,csgo_mc_2394936,ESL 挑战者联赛 S51 北美 决赛,csgo_tt_9185,4,B级赛事,past,淘汰赛,淘汰赛 半决赛,半决赛,3,completed,M80,hltv_team_12376,,Iowa,hltv_team_13857,,2,0,M80,1.04,12.11,2,https://event.5eplay.com/csgo/match/csgo_mc_2394936,2026-06-01T09:27:40.610670+00:00
5e,2026-05-23,2026-05-23 05:15:00+0800,csgo_mc_2394685,BC.Game 大师锦标赛 第2季,csgo_tt_9155,4,B级赛事,past,淘汰赛,淘汰赛 败者组 首轮,首轮,3,completed,Gaimin Gladiators,csgo_tm_11571,,Inner Circle,hltv_team_13117,,0,2,Inner Circle,2.21,1.64,2,https://event.5eplay.com/csgo/match/csgo_mc_2394685,2026-06-01T09:27:40.610670+00:00
5e,2026-05-23,2026-05-23 17:25:00+0800,csgo_mc_2394226,CS 亚洲邀请赛 2026,csgo_tt_8263,2,S级赛事,past,淘汰赛,淘汰赛 半决赛,半决赛,3,completed,MIBR,csgo_tm_9215,,Legacy,hltv_team_12468,,0,2,Legacy,2.42,1.56,2,https://event.5eplay.com/csgo/match/csgo_mc_2394226,2026-06-01T09:27:40.610670+00:00
5e,2026-05-23,2026-05-23 18:50:00+0800,csgo_mc_2394688,BC.Game 大师锦标赛 第2季,csgo_tt_9155,4,B级赛事,past,淘汰赛,淘汰赛 胜者组 半决赛,半决赛,3,completed,Sharks,csgo_tm_8113,,FOKUS,hltv_team_13679,,1,2,FOKUS,1.99,1.8,3,https://event.5eplay.com/csgo/match/csgo_mc_2394688,2026-06-01T09:27:40.610670+00:00
5e,2026-05-23,2026-05-23 23:15:00+0800,csgo_mc_2394689,BC.Game 大师锦标赛 第2季,csgo_tt_9155,4,B级赛事,past,淘汰赛,淘汰赛 败者组 1/4决赛,1/4决赛,3,completed,Inner Circle,hltv_team_13117,,Sharks,csgo_tm_8113,,2,1,Inner Circle,,,3,https://event.5eplay.com/csgo/match/csgo_mc_2394689,2026-06-01T09:27:40.610670+00:00
5e,2026-05-24,2026-05-24 11:00:00+0800,csgo_mc_2394227,CS 亚洲邀请赛 2026,csgo_tt_8263,2,S级赛事,past,淘汰赛,淘汰赛 季军赛,季军赛,3,completed,MOUZ,csgo_tm_4494,,MIBR,csgo_tm_9215,,2,0,MOUZ,1.21,4.57,2,https://event.5eplay.com/csgo/match/csgo_mc_2394227,2026-06-01T09:27:40.610670+00:00
5e,2026-05-21,2026-05-21 11:00:00+0800,csgo_mc_2394211,CS 亚洲邀请赛 2026,csgo_tt_8263,2,S级赛事,past,小组赛,小组赛 败者组 首轮,首轮,3,completed,NRG,csgo_tm_6673,,MOUZ,csgo_tm_4494,,1,2,MOUZ,6.88,1.11,3,https://event.5eplay.com/csgo/match/csgo_mc_2394211,2026-06-01T09:27:40.610670+00:00
5e,2026-05-21,2026-05-21 11:00:00+0800,csgo_mc_2394213,CS 亚洲邀请赛 2026,csgo_tt_8263,2,S级赛事,past,小组赛,小组赛 败者组 首轮,首轮,3,completed,3DMAX,csgo_tm_4914,,Liquid,csgo_tm_5973,,1,2,Liquid,1.62,2.25,3,https://event.5eplay.com/csgo/match/csgo_mc_2394213,2026-06-01T09:27:40.610670+00:00
5e,2026-05-21,2026-05-21 14:10:00+0800,csgo_mc_2394214,CS 亚洲邀请赛 2026,csgo_tt_8263,2,S级赛事,past,小组赛,小组赛 败者组 首轮,首轮,3,completed,LVG,csgo_tm_8840,,NIP,csgo_tm_4411,,2,1,LVG,3.04,1.38,3,https://event.5eplay.com/csgo/match/csgo_mc_2394214,2026-06-01T09:27:40.610670+00:00
5e,2026-05-21,2026-05-21 17:25:00+0800,csgo_mc_2394217,CS 亚洲邀请赛 2026,csgo_tt_8263,2,S级赛事,past,小组赛,小组赛 败者组 半决赛,半决赛,3,completed,Mongolz,csgo_tm_6248,,Liquid,csgo_tm_5973,,2,1,Mongolz,1.3,3.5,3,https://event.5eplay.com/csgo/match/csgo_mc_2394217,2026-06-01T09:27:40.610670+00:00
5e,2026-05-21,2026-05-21 17:35:00+0800,csgo_mc_2394215,CS 亚洲邀请赛 2026,csgo_tt_8263,2,S级赛事,past,小组赛,小组赛 败者组 半决赛,半决赛,3,completed,M80,hltv_team_12376,,MOUZ,csgo_tm_4494,,1,2,MOUZ,3.38,1.32,3,https://event.5eplay.com/csgo/match/csgo_mc_2394215,2026-06-01T09:27:40.610670+00:00
5e,2026-05-21,2026-05-21 20:30:00+0800,csgo_mc_2394218,CS 亚洲邀请赛 2026,csgo_tt_8263,2,S级赛事,past,小组赛,小组赛 败者组 半决赛,半决赛,3,completed,PARIVISION,hltv_team_12467,,LVG,csgo_tm_8840,,2,0,PARIVISION,1.46,2.66,2,https://event.5eplay.com/csgo/match/csgo_mc_2394218,2026-06-01T09:27:40.610670+00:00
5e,2026-05-21,2026-05-21 20:50:00+0800,csgo_mc_2394216,CS 亚洲邀请赛 2026,csgo_tt_8263,2,S级赛事,past,小组赛,小组赛 败者组 半决赛,半决赛,3,completed,TYLOO,csgo_tm_4863,,paiN,csgo_tm_4773,,1,2,paiN,2.01,1.78,3,https://event.5eplay.com/csgo/match/csgo_mc_2394216,2026-06-01T09:27:40.610670+00:00
5e,2026-05-22,2026-05-22 11:00:00+0800,csgo_mc_2394221,CS 亚洲邀请赛 2026,csgo_tt_8263,2,S级赛事,past,小组赛,小组赛 胜者组 决赛,决赛,3,completed,MIBR,csgo_tm_9215,,B8,csgo_tm_11241,,2,1,MIBR,2.08,1.72,3,https://event.5eplay.com/csgo/match/csgo_mc_2394221,2026-06-01T09:27:40.610670+00:00
5e,2026-05-22,2026-05-22 16:45:00+0800,csgo_mc_2394224,CS 亚洲邀请赛 2026,csgo_tt_8263,2,S级赛事,past,淘汰赛,淘汰赛 1/4决赛,1/4决赛,3,completed,B8,csgo_tm_11241,,MOUZ,csgo_tm_4494,,0,2,MOUZ,3.85,1.26,2,https://event.5eplay.com/csgo/match/csgo_mc_2394224,2026-06-01T09:27:40.610670+00:00
5e,2026-05-22,2026-05-22 20:30:00+0800,csgo_mc_2394681,BC.Game 大师锦标赛 第2季,csgo_tt_9155,4,B级赛事,past,淘汰赛,淘汰赛 胜者组 首轮,首轮,3,completed,Gaimin Gladiators,csgo_tm_11571,,Acend,hltv_team_13518,,0,2,Acend,1.51,2.51,2,https://event.5eplay.com/csgo/match/csgo_mc_2394681,2026-06-01T09:27:40.610670+00:00
5e,2026-05-22,2026-05-22 21:25:00+0800,csgo_mc_2394682,BC.Game 大师锦标赛 第2季,csgo_tt_9155,4,B级赛事,past,淘汰赛,淘汰赛 胜者组 首轮,首轮,3,completed,Sharks,csgo_tm_8113,,Betclic,hltv_team_12916,,2,1,Sharks,1.34,3.22,3,https://event.5eplay.com/csgo/match/csgo_mc_2394682,2026-06-01T09:27:40.610670+00:00
5e,2026-05-17,2026-05-17 01:15:00+0800,csgo_mc_2394176,IEM 亚特兰大 2026,csgo_tt_8243,2,S级赛事,past,淘汰赛,淘汰赛 半决赛,半决赛,3,completed,Legacy,hltv_team_12468,,GL,csgo_tm_9928,,1,2,GL,1.71,2.13,3,https://event.5eplay.com/csgo/match/csgo_mc_2394176,2026-06-01T09:27:40.610670+00:00
5e,2026-05-17,2026-05-17 05:05:00+0800,csgo_mc_2394175,IEM 亚特兰大 2026,csgo_tt_8243,2,S级赛事,past,淘汰赛,淘汰赛 半决赛,半决赛,3,completed,BB,hltv_team_12394,,NAVI,csgo_tm_4608,,0,2,NAVI,3.56,1.3,2,https://event.5eplay.com/csgo/match/csgo_mc_2394175,2026-06-01T09:27:40.610670+00:00
5e,2026-05-17,2026-05-17 16:00:00+0800,csgo_mc_2394271,英雄亚冠ACL,csgo_tt_8587,3,A级赛事,past,淘汰赛,淘汰赛 决赛,决赛,5,completed,JJH,csgo_tm_10245,,LVG,csgo_tm_8840,,1,3,LVG,1.86,1.92,4,https://event.5eplay.com/csgo/match/csgo_mc_2394271,2026-06-01T09:27:40.610670+00:00
5e,2026-05-17,2026-05-17 22:55:00+0800,csgo_mc_2394177,IEM 亚特兰大 2026,csgo_tt_8243,2,S级赛事,past,淘汰赛,淘汰赛 季军赛,季军赛,3,completed,Legacy,hltv_team_12468,,BB,hltv_team_12394,,2,0,Legacy,1.83,1.97,2,https://event.5eplay.com/csgo/match/csgo_mc_2394177,2026-06-01T09:27:40.610670+00:00
5e,2026-05-18,2026-05-18 02:25:00+0800,csgo_mc_2394178,IEM 亚特兰大 2026,csgo_tt_8243,2,S级赛事,past,淘汰赛,淘汰赛 决赛,决赛,5,completed,GL,csgo_tm_9928,,NAVI,csgo_tm_4608,,0,3,NAVI,6,1.14,3,https://event.5eplay.com/csgo/match/csgo_mc_2394178,2026-06-01T09:27:40.610670+00:00
5e,2026-05-20,2026-05-20 11:15:00+0800,csgo_mc_2394203,CS 亚洲邀请赛 2026,csgo_tt_8263,2,S级赛事,past,小组赛,小组赛 胜者组 首轮,首轮,1,completed,3DMAX,csgo_tm_4914,,MIBR,csgo_tm_9215,,9,13,MIBR,1.62,2.25,1,https://event.5eplay.com/csgo/match/csgo_mc_2394203,2026-06-01T09:27:40.610670+00:00
5e,2026-05-20,2026-05-20 11:15:00+0800,csgo_mc_2394204,CS 亚洲邀请赛 2026,csgo_tt_8263,2,S级赛事,past,小组赛,小组赛 胜者组 首轮,首轮,1,completed,PARIVISION,hltv_team_12467,,Liquid,csgo_tm_5973,,13,9,PARIVISION,1.25,3.94,1,https://event.5eplay.com/csgo/match/csgo_mc_2394204,2026-06-01T09:27:40.610670+00:00
5e,2026-05-20,2026-05-20 12:20:00+0800,csgo_mc_2394205,CS 亚洲邀请赛 2026,csgo_tt_8263,2,S级赛事,past,小组赛,小组赛 胜者组 首轮,首轮,1,completed,Mongolz,csgo_tm_6248,,LVG,csgo_tm_8840,,13,3,Mongolz,1.24,4.03,1,https://event.5eplay.com/csgo/match/csgo_mc_2394205,2026-06-01T09:27:40.610670+00:00
5e,2026-05-20,2026-05-20 12:25:00+0800,csgo_mc_2394206,CS 亚洲邀请赛 2026,csgo_tt_8263,2,S级赛事,past,小组赛,小组赛 胜者组 首轮,首轮,1,completed,B8,csgo_tm_11241,,NIP,csgo_tm_4411,,13,9,B8,1.73,2.07,1,https://event.5eplay.com/csgo/match/csgo_mc_2394206,2026-06-01T09:27:40.610670+00:00
5e,2026-05-20,2026-05-20 13:15:00+0800,csgo_mc_2394200,CS 亚洲邀请赛 2026,csgo_tt_8263,2,S级赛事,past,小组赛,小组赛 胜者组 首轮,首轮,1,completed,MOUZ,csgo_tm_4494,,TYLOO,csgo_tm_4863,,7,13,TYLOO,1.3,3.5,1,https://event.5eplay.com/csgo/match/csgo_mc_2394200,2026-06-01T09:27:40.610670+00:00
5e,2026-05-20,2026-05-20 13:35:00+0800,csgo_mc_2394199,CS 亚洲邀请赛 2026,csgo_tt_8263,2,S级赛事,past,小组赛,小组赛 胜者组 首轮,首轮,1,completed,Legacy,hltv_team_12468,,NRG,csgo_tm_6673,,13,10,Legacy,1.26,3.85,1,https://event.5eplay.com/csgo/match/csgo_mc_2394199,2026-06-01T09:27:40.610670+00:00
5e,2026-05-20,2026-05-20 14:45:00+0800,csgo_mc_2394202,CS 亚洲邀请赛 2026,csgo_tt_8263,2,S级赛事,past,小组赛,小组赛 胜者组 首轮,首轮,1,completed,paiN,csgo_tm_4773,,M80,hltv_team_12376,,8,13,M80,1.67,2.16,1,https://event.5eplay.com/csgo/match/csgo_mc_2394202,2026-06-01T09:27:40.610670+00:00
5e,2026-05-20,2026-05-20 15:50:00+0800,csgo_mc_2394209,CS 亚洲邀请赛 2026,csgo_tt_8263,2,S级赛事,past,小组赛,小组赛 胜者组 半决赛,半决赛,3,completed,MIBR,csgo_tm_9215,,PARIVISION,hltv_team_12467,,2,0,MIBR,2.85,1.41,2,https://event.5eplay.com/csgo/match/csgo_mc_2394209,2026-06-01T09:27:40.610670+00:00
5e,2026-05-20,2026-05-20 16:00:00+0800,csgo_mc_2394210,CS 亚洲邀请赛 2026,csgo_tt_8263,2,S级赛事,past,小组赛,小组赛 胜者组 半决赛,半决赛,3,completed,Mongolz,csgo_tm_6248,,B8,csgo_tm_11241,,1,2,B8,1.36,3.12,3,https://event.5eplay.com/csgo/match/csgo_mc_2394210,2026-06-01T09:27:40.610670+00:00
5e,2026-05-20,2026-05-20 18:40:00+0800,csgo_mc_2394208,CS 亚洲邀请赛 2026,csgo_tt_8263,2,S级赛事,past,小组赛,小组赛 胜者组 半决赛,半决赛,3,completed,Falcons,csgo_tm_11283,,M80,hltv_team_12376,,2,0,Falcons,1.11,6.88,2,https://event.5eplay.com/csgo/match/csgo_mc_2394208,2026-06-01T09:27:40.610670+00:00
5e,2026-05-20,2026-05-20 19:20:00+0800,csgo_mc_2394207,CS 亚洲邀请赛 2026,csgo_tt_8263,2,S级赛事,past,小组赛,小组赛 胜者组 半决赛,半决赛,3,completed,Legacy,hltv_team_12468,,TYLOO,csgo_tm_4863,,2,0,Legacy,1.45,2.69,2,https://event.5eplay.com/csgo/match/csgo_mc_2394207,2026-06-01T09:27:40.610670+00:00
5e,2026-05-13,2026-05-13 15:45:00+0800,csgo_mc_2394263,英雄亚冠ACL,csgo_tt_8587,3,A级赛事,past,小组赛,小组赛 胜者组 决赛,决赛,3,completed,TYLOO,csgo_tm_4863,,JJH,csgo_tm_10245,,0,2,JJH,1.27,3.7,2,https://event.5eplay.com/csgo/match/csgo_mc_2394263,2026-06-01T09:27:40.610670+00:00
5e,2026-05-13,2026-05-13 17:20:00+0800,csgo_mc_2394264,英雄亚冠ACL,csgo_tt_8587,3,A级赛事,past,小组赛,小组赛 胜者组 决赛,决赛,3,completed,LVG,csgo_tm_8840,,Kaleido,hltv_team_13331,,2,0,LVG,1.16,5.34,2,https://event.5eplay.com/csgo/match/csgo_mc_2394264,2026-06-01T09:27:40.610670+00:00
5e,2026-05-13,2026-05-13 19:15:00+0800,csgo_mc_2394266,英雄亚冠ACL,csgo_tt_8587,3,A级赛事,past,小组赛,小组赛 败者组 半决赛,半决赛,3,completed,Haunted House,hltv_team_13735,,THUNDER dOWNUNDER,hltv_team_13486,,1,2,THUNDER dOWNUNDER,,,3,https://event.5eplay.com/csgo/match/csgo_mc_2394266,2026-06-01T09:27:40.610670+00:00
5e,2026-05-13,2026-05-13 23:30:00+0800,csgo_mc_2394165,IEM 亚特兰大 2026,csgo_tt_8243,2,S级赛事,past,小组赛,小组赛 败者组 半决赛,半决赛,3,completed,B8,csgo_tm_11241,,FUT,hltv_team_13286,,2,0,B8,2.85,1.42,2,https://event.5eplay.com/csgo/match/csgo_mc_2394165,2026-06-01T09:27:40.610670+00:00
5e,2026-05-14,2026-05-14 02:00:00+0800,csgo_mc_2394167,IEM 亚特兰大 2026,csgo_tt_8243,2,S级赛事,past,小组赛,小组赛 败者组 半决赛,半决赛,3,completed,SINNERS,csgo_tm_10577,,Astralis,csgo_tm_6665,,0,2,Astralis,2.85,1.42,2,https://event.5eplay.com/csgo/match/csgo_mc_2394167,2026-06-01T09:27:40.610670+00:00
5e,2026-05-14,2026-05-14 02:00:00+0800,csgo_mc_2394168,IEM 亚特兰大 2026,csgo_tt_8243,2,S级赛事,past,小组赛,小组赛 败者组 半决赛,半决赛,3,completed,GL,csgo_tm_9928,,Liquid,csgo_tm_5973,,2,0,GL,1.6,2.33,2,https://event.5eplay.com/csgo/match/csgo_mc_2394168,2026-06-01T09:27:40.610670+00:00
5e,2026-05-14,2026-05-14 04:30:00+0800,csgo_mc_2394169,IEM 亚特兰大 2026,csgo_tt_8243,2,S级赛事,past,小组赛,小组赛 胜者组 决赛,决赛,3,completed,BB,hltv_team_12394,,paiN,csgo_tm_4773,,2,1,BB,1.56,2.42,3,https://event.5eplay.com/csgo/match/csgo_mc_2394169,2026-06-01T09:27:40.610670+00:00
5e,2026-05-14,2026-05-14 04:35:00+0800,csgo_mc_2394170,IEM 亚特兰大 2026,csgo_tt_8243,2,S级赛事,past,小组赛,小组赛 败者组 决赛,决赛,3,completed,B8,csgo_tm_11241,,Vitality,csgo_tm_9565,,0,2,Vitality,8.14,1.09,2,https://event.5eplay.com/csgo/match/csgo_mc_2394170,2026-06-01T09:27:40.610670+00:00
5e,2026-05-14,2026-05-14 07:00:00+0800,csgo_mc_2394172,IEM 亚特兰大 2026,csgo_tt_8243,2,S级赛事,past,小组赛,小组赛 败者组 决赛,决赛,3,completed,GL,csgo_tm_9928,,Astralis,csgo_tm_6665,,2,0,GL,1.99,1.81,2,https://event.5eplay.com/csgo/match/csgo_mc_2394172,2026-06-01T09:27:40.610670+00:00
5e,2026-05-14,2026-05-14 16:00:00+0800,csgo_mc_2394267,英雄亚冠ACL,csgo_tt_8587,3,A级赛事,past,小组赛,小组赛 败者组 决赛,决赛,3,completed,TYLOO,csgo_tm_4863,,5star,hltv_team_13724,,2,0,TYLOO,1.19,4.7,2,https://event.5eplay.com/csgo/match/csgo_mc_2394267,2026-06-01T09:27:40.610670+00:00
5e,2026-05-14,2026-05-14 18:30:00+0800,csgo_mc_2394268,英雄亚冠ACL,csgo_tt_8587,3,A级赛事,past,小组赛,小组赛 败者组 决赛,决赛,3,completed,Kaleido,hltv_team_13331,,THUNDER dOWNUNDER,hltv_team_13486,,1,2,THUNDER dOWNUNDER,2.53,1.5,3,https://event.5eplay.com/csgo/match/csgo_mc_2394268,2026-06-01T09:27:40.610670+00:00
5e,2026-05-16,2026-05-16 01:15:00+0800,csgo_mc_2394173,IEM 亚特兰大 2026,csgo_tt_8243,2,S级赛事,past,淘汰赛,淘汰赛 1/4决赛,1/4决赛,3,completed,paiN,csgo_tm_4773,,GL,csgo_tm_9928,,1,2,GL,2.28,1.62,3,https://event.5eplay.com/csgo/match/csgo_mc_2394173,2026-06-01T09:27:40.610670+00:00
5e,2026-05-16,2026-05-16 16:00:00+0800,csgo_mc_2394269,英雄亚冠ACL,csgo_tt_8587,3,A级赛事,past,小组赛,小组赛 决赛,决赛,3,completed,JJH,csgo_tm_10245,,TYLOO,csgo_tm_4863,,2,0,JJH,2.38,1.56,2,https://event.5eplay.com/csgo/match/csgo_mc_2394269,2026-06-01T09:27:40.610670+00:00
5e,2026-05-16,2026-05-16 19:40:00+0800,csgo_mc_2394270,英雄亚冠ACL,csgo_tt_8587,3,A级赛事,past,小组赛,小组赛 决赛,决赛,3,completed,LVG,csgo_tm_8840,,THUNDER dOWNUNDER,hltv_team_13486,,2,1,LVG,1.31,3.43,3,https://event.5eplay.com/csgo/match/csgo_mc_2394270,2026-06-01T09:27:40.610670+00:00
5e,2026-05-11,2026-05-11 12:05:00+0800,csgo_mc_2394243,英雄亚冠ACL,csgo_tt_8587,3,A级赛事,past,小组赛,小组赛 胜者组 首轮,首轮,3,completed,FlyQuest,hltv_team_12774,,JJH,csgo_tm_10245,,1,2,JJH,1.29,3.56,3,https://event.5eplay.com/csgo/match/csgo_mc_2394243,2026-06-01T09:27:40.610670+00:00
5e,2026-05-11,2026-05-11 13:00:00+0800,csgo_mc_2394133,PGL 阿斯塔纳 2026,csgo_tt_8049,2,S级赛事,past,小组赛,小组赛 第三轮,第三轮,3,completed,Heroic,csgo_tm_7175,,Gentle Mates,hltv_team_13404,,0,2,Gentle Mates,1.58,2.36,2,https://event.5eplay.com/csgo/match/csgo_mc_2394133,2026-06-01T09:27:40.610670+00:00
5e,2026-05-11,2026-05-11 15:30:00+0800,csgo_mc_2394245,英雄亚冠ACL,csgo_tt_8587,3,A级赛事,past,小组赛,小组赛 胜者组 首轮,首轮,3,completed,TYLOO,csgo_tm_4863,,Gz,csgo_tm_8536,,2,0,TYLOO,1.09,7.66,2,https://event.5eplay.com/csgo/match/csgo_mc_2394245,2026-06-01T09:27:40.610670+00:00
5e,2026-05-11,2026-05-11 18:00:00+0800,csgo_mc_2394247,英雄亚冠ACL,csgo_tt_8587,3,A级赛事,past,小组赛,小组赛 胜者组 首轮,首轮,3,completed,LVG,csgo_tm_8840,,AE,csgo_tm_9958,,2,0,LVG,1.31,3.43,2,https://event.5eplay.com/csgo/match/csgo_mc_2394247,2026-06-01T09:27:40.610670+00:00
5e,2026-05-11,2026-05-11 19:55:00+0800,csgo_mc_2394248,英雄亚冠ACL,csgo_tt_8587,3,A级赛事,past,小组赛,小组赛 胜者组 首轮,首轮,3,completed,Haunted House,hltv_team_13735,,THUNDER dOWNUNDER,hltv_team_13486,,2,0,Haunted House,10.09,1.06,2,https://event.5eplay.com/csgo/match/csgo_mc_2394248,2026-06-01T09:27:40.610670+00:00
5e,2026-05-11,2026-05-11 23:30:00+0800,csgo_mc_2394109,IEM 亚特兰大 2026,csgo_tt_8243,2,S级赛事,past,小组赛,小组赛 胜者组 首轮,首轮,3,completed,B8,csgo_tm_11241,,BB,hltv_team_12394,,1,2,BB,2.02,1.79,3,https://event.5eplay.com/csgo/match/csgo_mc_2394109,2026-06-01T09:27:40.610670+00:00
5e,2026-05-12,2026-05-12 02:35:00+0800,csgo_mc_2394111,IEM 亚特兰大 2026,csgo_tt_8243,2,S级赛事,past,小组赛,小组赛 胜者组 首轮,首轮,3,completed,NRG,csgo_tm_6673,,FUT,hltv_team_13286,,0,2,FUT,4.84,1.19,2,https://event.5eplay.com/csgo/match/csgo_mc_2394111,2026-06-01T09:27:40.610670+00:00
5e,2026-05-12,2026-05-12 05:00:00+0800,csgo_mc_2394113,IEM 亚特兰大 2026,csgo_tt_8243,2,S级赛事,past,小组赛,小组赛 胜者组 首轮,首轮,3,completed,SINNERS,csgo_tm_10577,,GL,csgo_tm_9928,,1,2,GL,2.38,1.57,3,https://event.5eplay.com/csgo/match/csgo_mc_2394113,2026-06-01T09:27:40.610670+00:00
5e,2026-05-12,2026-05-12 07:00:00+0800,csgo_mc_2394115,IEM 亚特兰大 2026,csgo_tt_8243,2,S级赛事,past,小组赛,小组赛 胜者组 首轮,首轮,3,completed,Liquid,csgo_tm_5973,,Astralis,csgo_tm_6665,,0,2,Astralis,2.96,1.4,2,https://event.5eplay.com/csgo/match/csgo_mc_2394115,2026-06-01T09:27:40.610670+00:00
5e,2026-05-12,2026-05-12 08:25:00+0800,csgo_mc_2394114,IEM 亚特兰大 2026,csgo_tt_8243,2,S级赛事,past,小组赛,小组赛 胜者组 首轮,首轮,3,completed,Legacy,hltv_team_12468,,M80,hltv_team_12376,,2,0,Legacy,1.54,2.47,2,https://event.5eplay.com/csgo/match/csgo_mc_2394114,2026-06-01T09:27:40.610670+00:00
5e,2026-05-12,2026-05-12 11:00:00+0800,csgo_mc_2394252,英雄亚冠ACL,csgo_tt_8587,3,A级赛事,past,小组赛,小组赛 胜者组 半决赛,半决赛,3,completed,TYLOO,csgo_tm_4863,,5star,hltv_team_13724,,2,0,TYLOO,1.04,12.11,2,https://event.5eplay.com/csgo/match/csgo_mc_2394252,2026-06-01T09:27:40.610670+00:00
5e,2026-05-12,2026-05-12 13:00:00+0800,csgo_mc_2394141,PGL 阿斯塔纳 2026,csgo_tt_8049,2,S级赛事,past,小组赛,小组赛 第四轮,第四轮,3,completed,Heroic,csgo_tm_7175,,magic,hltv_team_13592,,1,2,magic,1.52,2.51,3,https://event.5eplay.com/csgo/match/csgo_mc_2394141,2026-06-01T09:27:40.610670+00:00
